,species,year,amount,country
2520,POULTRY,2014,9156.37,Brazil
2521,POULTRY,2015,9519.51,Brazil
2522,POULTRY,2016,9445.03,Brazil
2523,POULTRY,2017,9660.95,Brazil
2524,POULTRY,2018,9539.78,Brazil
2525,POULTRY,2019,9717.09,Brazil
2526,POULTRY,2020,9900.34,Brazil
2527,POULTRY,2021,9932.72,Brazil
2528,POULTRY,2022,9835.99,Brazil
2529,POULTRY,2023,9897.09,Brazil
2530,POULTRY,2024,9945.63,Brazil
2531,POULTRY,2025,9991.89,Brazil
2532,POULTRY,2026,10037.09,Brazil
2533,POULTRY,2027,10084.29,Brazil
2534,POULTRY,2028,10176.77,Brazil
2535,PIG,1990,66.52,Peru
2536,PIG,1991,68.88,Peru
2537,PIG,1992,73.1,Peru
2538,PIG,1993,75.65,Peru
2539,PIG,1994,78.11,Peru
2540,PIG,1995,80.5,Peru
2541,PIG,1996,83.49,Peru
2542,PIG,1997,86.98,Peru
2543,PIG,1998,71.25,Peru
2544,PIG,1999,66.46,Peru
2545,PIG,2000,91.98,Peru
2546,PIG,2001,93.33,Peru
2547,PIG,2002,92.82,Peru
2548,PIG,2003,93.16,Peru
2549,PIG,2004,99.37,Peru
2550,PIG,2005,105.36,Peru
2551,PIG,2006,110.22,Peru
2552,PIG,2007,116.07,Peru
2553,PIG,2008,116.88,Peru
2554,PIG,2009,116.86,Peru
2555,PIG,2010,120.16,Peru
2556,PIG,2011,121.78,Peru
2557,PIG,2012,127.87,Peru
2558,PIG,2013,134.13,Peru
2559,PIG,2014,143.22,Peru
2560,PIG,2015,153.41,Peru
2561,PIG,2016,159.44,Peru
2562,PIG,2017,169.2,Peru
2563,PIG,2018,173.0,Peru
2564,PIG,2019,176.62,Peru
2565,PIG,2020,182.49,Peru
2566,PIG,2021,186.5,Peru
2567,PIG,2022,191.09,Peru
2568,PIG,2023,195.96,Peru
2569,PIG,2024,200.88,Peru
2570,PIG,2025,206.03,Peru
2571,PIG,2026,211.35,Peru
2572,PIG,2027,216.55,Peru
2573,PIG,2028,221.75,Peru
2574,SHEEP,1990,35.22,Peru
2575,SHEEP,1991,29.24,Peru
2576,SHEEP,1992,28.56,Peru
2577,SHEEP,1993,26.91,Peru
2578,SHEEP,1994,25.94,Peru
2579,SHEEP,1995,26.56,Peru
2580,SHEEP,1996,27.0,Peru
2581,SHEEP,1997,28.18,Peru
2582,SHEEP,1998,29.01,Peru
2583,SHEEP,1999,36.91,Peru
2584,SHEEP,2000,37.61,Peru
2585,SHEEP,2001,38.12,Peru
2586,SHEEP,2002,37.26,Peru
2587,SHEEP,2003,38.25,Peru
2588,SHEEP,2004,40.21,Peru
2589,SHEEP,2005,40.34,Peru
2590,SHEEP,2006,40.66,Peru
2591,SHEEP,2007,40.52,Peru
2592,SHEEP,2008,39.77,Peru
2593,SHEEP,2009,39.61,Peru
2594,SHEEP,2010,39.8,Peru
2595,SHEEP,2011,40.41,Peru
2596,SHEEP,2012,41.55,Peru
2597,SHEEP,2013,41.35,Peru
2598,SHEEP,2014,40.59,Peru
2599,SHEEP,2015,39.07,Peru
2600,SHEEP,2016,39.79,Peru
2601,SHEEP,2017,39.0,Peru
2602,SHEEP,2018,39.0,Peru
2603,SHEEP,2019,39.68,Peru
2604,SHEEP,2020,39.93,Peru
2605,SHEEP,2021,40.34,Peru
2606,SHEEP,2022,40.69,Peru
2607,SHEEP,2023,40.93,Peru
2608,SHEEP,2024,41.13,Peru
2609,SHEEP,2025,41.33,Peru
2610,SHEEP,2026,41.51,Peru
2611,SHEEP,2027,41.67,Peru
2612,SHEEP,2028,41.82,Peru
2613,BEEF,1990,66.58,Malaysia
2614,BEEF,1991,77.07,Malaysia
2615,BEEF,1992,80.09,Malaysia
2616,BEEF,1993,83.56,Malaysia
2617,BEEF,1994,92.37,Malaysia
2618,BEEF,1995,103.37,Malaysia
2619,BEEF,1996,114.91,Malaysia
2620,BEEF,1997,115.33,Malaysia
2621,BEEF,1998,103.49,Malaysia
2622,BEEF,1999,114.86,Malaysia
2623,BEEF,2000,136.42,Malaysia
2624,BEEF,2001,140.11,Malaysia
2625,BEEF,2002,146.41,Malaysia
2626,BEEF,2003,153.73,Malaysia
2627,BEEF,2004,187.35,Malaysia
2628,BEEF,2005,187.39,Malaysia
2629,BEEF,2006,180.95,Malaysia
2630,BEEF,2007,179.13,Malaysia
2631,BEEF,2008,164.89,Malaysia
2632,BEEF,2009,179.75,Malaysia
2633,BEEF,2010,184.34,Malaysia
2634,BEEF,2011,198.34,Malaysia
2635,BEEF,2012,203.31,Malaysia
2636,BEEF,2013,225.11,Malaysia
2637,BEEF,2014,232.51,Malaysia
2638,BEEF,2015,256.19,Malaysia
2639,BEEF,2016,241.09,Malaysia
2640,BEEF,2017,235.58,Malaysia
2641,BEEF,2018,239.0,Malaysia
2642,BEEF,2019,245.93,Malaysia
2643,BEEF,2020,254.61,Malaysia
2644,BEEF,2021,263.01,Malaysia
2645,BEEF,2022,271.29,Malaysia
2646,BEEF,2023,279.54,Malaysia
2647,BEEF,2024,287.53,Malaysia
2648,BEEF,2025,295.16,Malaysia
2649,BEEF,2026,303.05,Malaysia
2650,BEEF,2027,310.54,Malaysia
2651,BEEF,2028,318.26,Malaysia
2652,BEEF,1990,4441.98,Brazil
2653,BEEF,1991,4480.06,Brazil
2654,BEEF,1992,4526.89,Brazil
2655,BEEF,1993,4663.66,Brazil
2656,BEEF,1994,5297.51,Brazil
2657,BEEF,1995,5996.05,Brazil
2658,BEEF,1996,6224.35,Brazil
2659,BEEF,1997,5903.1,Brazil
2660,BEEF,1998,5689.56,Brazil
2661,BEEF,1999,6142.75,Brazil
2662,BEEF,2000,6301.66,Brazil
2663,BEEF,2001,6326.6,Brazil
2664,BEEF,2002,6591.23,Brazil
2665,BEEF,2003,7712.85,Brazil
2666,BEEF,2004,7275.66,Brazil
2667,BEEF,2005,7903.01,Brazil
2668,BEEF,2006,8623.86,Brazil
2669,BEEF,2007,8354.44,Brazil
2670,BEEF,2008,7403.44,Brazil
2671,BEEF,2009,7111.0,Brazil
2672,BEEF,2010,7360.1,Brazil
2673,BEEF,2011,7309.03,Brazil
2674,BEEF,2012,7448.04,Brazil
2675,BEEF,2013,7973.92,Brazil
2676,BEEF,2014,7543.17,Brazil
2677,BEEF,2015,7293.17,Brazil
2678,BEEF,2016,7478.03,Brazil
2679,BEEF,2017,7533.49,Brazil
2680,BEEF,2018,7372.09,Brazil
2681,BEEF,2019,7461.39,Brazil
2682,BEEF,2020,7574.48,Brazil
2683,BEEF,2021,7598.72,Brazil
2684,BEEF,2022,7629.05,Brazil
2685,BEEF,2023,7650.59,Brazil
2686,BEEF,2024,7664.91,Brazil
2687,BEEF,2025,7686.76,Brazil
2688,BEEF,2026,7717.3,Brazil
2689,BEEF,2027,7746.49,Brazil
2690,BEEF,2028,7774.01,Brazil
2691,SHEEP,1990,362.89,Türkiye
2692,SHEEP,1991,363.52,Türkiye
2693,SHEEP,1992,360.27,Türkiye
2694,SHEEP,1993,359.37,Türkiye
2695,SHEEP,1994,324.56,Türkiye
2696,SHEEP,1995,408.5,Türkiye
2697,SHEEP,1996,364.84,Türkiye
2698,SHEEP,1997,376.1,Türkiye
2699,SHEEP,1998,372.19,Türkiye
2700,SHEEP,1999,366.64,Türkiye
2701,SHEEP,2000,372.99,Türkiye
2702,SHEEP,2001,350.54,Türkiye
2703,SHEEP,2002,332.49,Türkiye
2704,SHEEP,2003,312.0,Türkiye
2705,SHEEP,2004,318.01,Türkiye
2706,SHEEP,2005,315.05,Türkiye
2707,SHEEP,2006,315.15,Türkiye
2708,SHEEP,2007,322.92,Türkiye
2709,SHEEP,2008,320.16,Türkiye
2710,SHEEP,2009,299.6,Türkiye
2711,SHEEP,2010,274.6,Türkiye
2712,SHEEP,2011,295.4,Türkiye
2713,SHEEP,2012,322.07,Türkiye
2714,SHEEP,2013,351.26,Türkiye
2715,SHEEP,2014,379.25,Türkiye
2716,SHEEP,2015,405.06,Türkiye
2717,SHEEP,2016,406.95,Türkiye
2718,SHEEP,2017,401.49,Türkiye
2719,SHEEP,2018,400.99,Türkiye
2720,SHEEP,2019,411.47,Türkiye
2721,SHEEP,2020,411.12,Türkiye
2722,SHEEP,2021,410.9,Türkiye
2723,SHEEP,2022,411.9,Türkiye
2724,SHEEP,2023,413.3,Türkiye
2725,SHEEP,2024,414.45,Türkiye
2726,SHEEP,2025,415.25,Türkiye
2727,SHEEP,2026,416.02,Türkiye
2728,SHEEP,2027,416.53,Türkiye
2729,SHEEP,2028,417.02,Türkiye
2730,BEEF,1990,345.56,Iran (Islamic Republic of)
2731,BEEF,1991,291.8,Iran (Islamic Republic of)
2732,BEEF,1992,285.96,Iran (Islamic Republic of)
2733,BEEF,1993,325.12,Iran (Islamic Republic of)
2734,BEEF,1994,316.36,Iran (Islamic Republic of)
2735,BEEF,1995,308.92,Iran (Islamic Republic of)
2736,BEEF,1996,386.0,Iran (Islamic Republic of)
2737,BEEF,1997,386.78,Iran (Islamic Republic of)
2738,BEEF,1998,389.36,Iran (Islamic Republic of)
2739,BEEF,1999,327.41,Iran (Islamic Republic of)
2740,BEEF,2000,310.87,Iran (Islamic Republic of)
2741,BEEF,2001,341.08,Iran (Islamic Republic of)
2742,BEEF,2002,375.58,Iran (Islamic Republic of)
2743,BEEF,2003,374.45,Iran (Islamic Republic of)
2744,BEEF,2004,419.09,Iran (Islamic Republic of)
2745,BEEF,2005,397.8,Iran (Islamic Republic of)
2746,BEEF,2006,480.87,Iran (Islamic Republic of)
2747,BEEF,2007,510.5,Iran (Islamic Republic of)
2748,BEEF,2008,459.75,Iran (Islamic Republic of)
2749,BEEF,2009,467.75,Iran (Islamic Republic of)
2750,BEEF,2010,601.71,Iran (Islamic Republic of)
2751,BEEF,2011,560.28,Iran (Islamic Republic of)
2752,BEEF,2012,496.2,Iran (Islamic Republic of)
2753,BEEF,2013,498.71,Iran (Islamic Republic of)
2754,BEEF,2014,537.22,Iran (Islamic Republic of)
2755,BEEF,2015,564.54,Iran (Islamic Republic of)
2756,BEEF,2016,601.24,Iran (Islamic Republic of)
2757,BEEF,2017,630.87,Iran (Islamic Republic of)
2758,BEEF,2018,633.23,Iran (Islamic Republic of)
2759,BEEF,2019,625.5,Iran (Islamic Republic of)
2760,BEEF,2020,640.57,Iran (Islamic Republic of)
2761,BEEF,2021,655.24,Iran (Islamic Republic of)
2762,BEEF,2022,673.34,Iran (Islamic Republic of)
2763,BEEF,2023,690.09,Iran (Islamic Republic of)
2764,BEEF,2024,706.71,Iran (Islamic Republic of)
2765,BEEF,2025,720.86,Iran (Islamic Republic of)
2766,BEEF,2026,737.67,Iran (Islamic Republic of)
2767,BEEF,2027,753.54,Iran (Islamic Republic of)
2768,BEEF,2028,770.34,Iran (Islamic Republic of)
2769,PIG,1990,153.63,Argentina
